Battalion,Station_Area,Incident_Number,Watch_Date,City,Call_Type_Group
B03,37,7,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,10,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,18,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,4,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,12,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,9,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,3,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,11,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,7,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,6,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,48,13,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B03,01,7,02/01/2019 12:00:00 AM,San Francisco,
B03,01,67,03/01/2019 12:00:00 AM,San Francisco,
B03,01,33,04/01/2019 12:00:00 AM,San Francisco,
B03,01,8,05/01/2019 12:00:00 AM,San Francisco,
B03,01,1,06/01/2019 12:00:00 AM,San Francisco,
B03,01,6,07/01/2019 12:00:00 AM,San Francisco,
B03,01,4,08/01/2019 12:00:00 AM,San Francisco,
B03,01,1,09/01/2019 12:00:00 AM,San Francisco,
B03,01,2,12/01/2019 12:00:00 AM,San Francisco,
B03,03,8,02/01/2019 12:00:00 AM,San Francisco,
B03,03,46,03/01/2019 12:00:00 AM,San Francisco,
B03,03,32,04/01/2019 12:00:00 AM,San Francisco,
B03,03,3,05/01/2019 12:00:00 AM,San Francisco,
B03,04,5,03/01/2019 12:00:00 AM,San Francisco,
B03,04,1,06/01/2019 12:00:00 AM,San Francisco,
B03,04,10,07/01/2019 12:00:00 AM,San Francisco,
B03,08,2,02/01/2019 12:00:00 AM,San Francisco,
B03,08,23,03/01/2019 12:00:00 AM,San Francisco,
B03,08,10,04/01/2019 12:00:00 AM,San Francisco,
B03,08,2,05/01/2019 12:00:00 AM,San Francisco,
B03,08,1,08/01/2019 12:00:00 AM,San Francisco,
B03,08,3,09/01/2019 12:00:00 AM,San Francisco,
B03,13,4,03/01/2019 12:00:00 AM,San Francisco,
B03,13,1,04/01/2019 12:00:00 AM,San Francisco,
B03,13,5,05/01/2019 12:00:00 AM,San Francisco,
B03,13,1,06/01/2019 12:00:00 AM,San Francisco,
B03,29,2,03/01/2019 12:00:00 AM,San Francisco,
B03,29,16,05/01/2019 12:00:00 AM,San Francisco,
B03,35,2,02/01/2019 12:00:00 AM,San Francisco,
B03,35,8,03/01/2019 12:00:00 AM,San Francisco,
B03,35,4,04/01/2019 12:00:00 AM,San Francisco,
B03,35,2,05/01/2019 12:00:00 AM,San Francisco,
B03,35,2,12/01/2019 12:00:00 AM,San Francisco,
B03,36,6,03/01/2019 12:00:00 AM,San Francisco,
B03,36,2,04/01/2019 12:00:00 AM,San Francisco,
B03,36,2,08/01/2019 12:00:00 AM,San Francisco,
B03,48,3,03/01/2019 12:00:00 AM,San Francisco,
B04,03,117,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,126,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,126,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,164,04/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,141,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,200,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,167,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,260,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,199,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,210,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,174,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,237,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,62,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,40,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,11,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,19,04/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,34,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,43,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,41,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,23,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,24,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,34,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,48,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,05,45,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,59,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,66,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,67,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,52,04/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,78,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,88,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,67,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,48,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,85,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,71,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,42,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,10,70,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,187,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,160,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,176,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,222,04/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,160,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,185,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,205,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,277,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,199,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,171,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,192,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,16,200,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,22,3,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,22,3,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,22,9,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,12,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,3,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,5,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,6,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,18,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,18,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,40,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,17,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,2,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,10,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,28,24,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,255,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,196,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,160,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,211,04/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,197,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,232,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,285,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,178,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,191,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,207,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,180,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,38,172,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,65,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,106,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,91,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,97,04/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,70,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,88,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,84,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,123,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,76,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,99,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,74,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,41,73,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,21,01/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,6,02/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,15,03/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,8,04/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,23,05/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,13,06/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,8,07/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,13,08/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,6,09/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,7,10/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,9,11/01/2019 12:00:00 AM,San Francisco,Alarm
B04,51,25,12/01/2019 12:00:00 AM,San Francisco,Alarm
B04,03,15,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,22,02/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,11,03/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,3,04/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,7,05/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,5,06/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,8,07/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,6,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,22,09/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,12,10/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,18,11/01/2019 12:00:00 AM,San Francisco,Fire
B04,03,13,12/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,2,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,2,02/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,1,04/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,1,05/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,2,06/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,2,07/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,1,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,3,09/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,6,10/01/2019 12:00:00 AM,San Francisco,Fire
B04,05,2,12/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,4,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,4,03/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,1,04/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,4,06/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,16,07/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,1,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,5,09/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,3,11/01/2019 12:00:00 AM,San Francisco,Fire
B04,10,1,12/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,3,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,3,02/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,2,03/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,12,04/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,2,05/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,26,06/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,24,07/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,17,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,11,09/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,31,10/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,17,11/01/2019 12:00:00 AM,San Francisco,Fire
B04,16,1,12/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,13,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,24,02/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,1,03/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,3,04/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,16,05/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,14,07/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,28,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,28,4,12/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,6,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,14,02/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,13,04/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,14,05/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,26,06/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,14,07/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,1,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,15,09/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,13,10/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,20,11/01/2019 12:00:00 AM,San Francisco,Fire
B04,38,12,12/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,1,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,15,02/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,1,05/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,3,06/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,2,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,11,09/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,17,10/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,14,11/01/2019 12:00:00 AM,San Francisco,Fire
B04,41,7,12/01/2019 12:00:00 AM,San Francisco,Fire
B04,51,13,01/01/2019 12:00:00 AM,San Francisco,Fire
B04,51,30,03/01/2019 12:00:00 AM,San Francisco,Fire
B04,51,2,04/01/2019 12:00:00 AM,San Francisco,Fire
B04,51,26,06/01/2019 12:00:00 AM,San Francisco,Fire
B04,51,13,08/01/2019 12:00:00 AM,San Francisco,Fire
B04,51,13,10/01/2019 12:00:00 AM,San Francisco,Fire
B04,51,12,11/01/2019 12:00:00 AM,San Francisco,Fire
B04,01,2,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,200,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,231,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,296,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,243,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,292,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,225,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,215,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,246,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,231,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,259,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,228,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,221,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,25,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,14,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,22,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,35,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,20,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,28,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,25,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,22,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,36,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,27,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,31,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,05,23,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,08,3,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,25,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,40,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,50,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,31,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,59,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,34,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,30,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,41,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,52,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,36,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,42,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,10,43,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,95,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,73,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,102,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,91,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,100,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,123,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,91,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,82,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,126,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,120,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,89,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,16,94,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,22,1,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,4,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,15,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,8,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,7,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,14,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,20,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,3,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,16,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,11,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,11,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,6,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,28,29,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,93,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,114,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,151,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,114,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,151,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,118,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,157,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,133,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,112,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,171,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,162,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,38,142,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,65,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,69,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,72,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,51,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,60,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,60,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,64,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,78,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,82,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,81,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,63,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,41,76,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,4,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,3,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,2,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,9,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,5,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,5,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,10,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,6,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,4,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,51,4,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B04,03,449,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,401,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,463,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,476,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,461,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,464,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,472,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,522,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,563,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,455,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,454,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,03,493,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,57,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,61,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,65,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,45,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,36,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,55,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,53,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,54,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,40,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,57,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,67,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,05,72,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,10,54,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,10,63,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,10,54,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,10,62,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,10,56,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,10,69,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B04,10,48,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
